"PlayTime","LoadValue","PositionValue"
"s","N","mm"
4.5600000000,70.6666600000,0.0774993900
4.5800000000,71.1666600000,0.0778236400
4.6000000000,73.1666600000,0.0781478900
4.6200000000,73.1666600000,0.0785141000
4.6400000000,72.8333400000,0.0788383500
4.6600000000,72.6666600000,0.0791626000
4.6800000000,73.0000000000,0.0795269000
4.7000000000,74.0000000000,0.0798511500
4.7200000000,75.3333400000,0.0801754000
4.7400000000,75.8333400000,0.0805015600
4.7600000000,76.6666600000,0.0808258100
4.7800000000,77.8333400000,0.0811901100
4.8000000000,78.6666600000,0.0815143600
4.8200000000,79.0000000000,0.0818386100
4.8400000000,80.1666600000,0.0821628600
4.8600000000,81.5000000000,0.0824871100
4.8800000000,82.6666600000,0.0828132600
4.9000000000,83.1666600000,0.0831775700
4.9200000000,83.1666600000,0.0835018200
4.9400000000,83.5000000000,0.0838260700
4.9600000000,84.1666600000,0.0841503100
4.9800000000,85.0000000000,0.0845165300
5.0000000000,85.0000000000,0.0848407700
5.0200000000,85.0000000000,0.0851650200
5.0400000000,85.6666600000,0.0854892700
5.0600000000,86.8333400000,0.0858535800
5.0800000000,87.6666600000,0.0861778300
5.1000000000,88.0000000000,0.0865020800
5.1200000000,88.0000000000,0.0868282300
5.1400000000,89.1666600000,0.0871524800
5.1600000000,90.8333400000,0.0874767300
5.1800000000,92.0000000000,0.0878009800
5.2000000000,92.0000000000,0.0881652800
5.2200000000,92.0000000000,0.0884895300
5.2400000000,93.5000000000,0.0888137800
5.2600000000,95.3333400000,0.0891380300
5.2800000000,97.0000000000,0.0895042400
5.3000000000,97.6666600000,0.0898284900
5.3200000000,98.6666600000,0.0901527400
5.3400000000,99.3333400000,0.0905170400
5.3600000000,99.8333400000,0.0908432000
5.3800000000,100.1667000000,0.0911674500
5.4000000000,100.1667000000,0.0914917000
5.4200000000,100.6667000000,0.0918159500
5.4400000000,101.8333000000,0.0921802500
5.4600000000,102.1667000000,0.0925045000
5.4800000000,101.8333000000,0.0928287500
5.5000000000,100.8333000000,0.0931530000
5.5200000000,100.5000000000,0.0934791600
5.5400000000,100.5000000000,0.0938034100
5.5600000000,100.5000000000,0.0941677100
5.5800000000,102.0000000000,0.0944919600
5.6000000000,104.8333000000,0.0948162100
5.6200000000,105.3333000000,0.0951404600
5.6400000000,107.1667000000,0.0955066700
5.6600000000,108.8333000000,0.0958309200
5.6800000000,110.0000000000,0.0961551700
5.7000000000,110.5000000000,0.0964794200
5.7200000000,110.5000000000,0.0968437200
5.7400000000,112.0000000000,0.0971679700
5.7600000000,113.0000000000,0.0974941300
5.7800000000,114.6667000000,0.0978183700
5.8000000000,117.1667000000,0.0981426200
5.8200000000,118.1667000000,0.0984668700
5.8400000000,118.1667000000,0.0987911200
5.8600000000,117.8333000000,0.0991153700
5.8800000000,117.5000000000,0.0994396200
5.9000000000,118.1667000000,0.0998058300
5.9200000000,121.5000000000,0.1001301000
5.9400000000,121.6667000000,0.1004543000
5.9600000000,121.5000000000,0.1007786000
5.9800000000,121.3333000000,0.1011429000
6.0000000000,121.5000000000,0.1014671000
6.0200000000,122.1667000000,0.1017914000
6.0400000000,122.1667000000,0.1021576000
6.0600000000,122.5000000000,0.1024818000
6.0800000000,122.8333000000,0.1028061000
6.1000000000,123.5000000000,0.1031303000
6.1200000000,125.1667000000,0.1034546000
6.1400000000,125.3333000000,0.1037788000
6.1600000000,125.6667000000,0.1041451000
6.1800000000,127.6667000000,0.1044693000
6.2000000000,130.6667000000,0.1047935000
6.2200000000,131.3333000000,0.1051178000
6.2400000000,131.3333000000,0.1054420000
6.2600000000,131.3333000000,0.1058064000
6.2800000000,132.5000000000,0.1061306000
6.3000000000,134.1667000000,0.1064568000
6.3200000000,134.1667000000,0.1068211000
6.3400000000,133.8333000000,0.1071453000
6.3600000000,133.8333000000,0.1074696000
6.3800000000,133.8333000000,0.1078339000
6.4000000000,134.1667000000,0.1081600000
6.4200000000,135.0000000000,0.1084843000
6.4400000000,135.1667000000,0.1088085000
6.4600000000,136.6667000000,0.1091328000
6.4800000000,138.6667000000,0.1094971000
6.5000000000,140.3333000000,0.1098213000
6.5200000000,141.0000000000,0.1101456000
6.5400000000,141.0000000000,0.1104717000
6.5600000000,141.1667000000,0.1107960000
6.5800000000,142.6667000000,0.1111202000
6.6000000000,144.8333000000,0.1114845000
6.6200000000,145.6667000000,0.1118088000
6.6400000000,145.6667000000,0.1121750000
6.6600000000,145.6667000000,0.1124992000
6.6800000000,145.5000000000,0.1128235000
6.7000000000,145.3333000000,0.1131477000
6.7200000000,145.6667000000,0.1135120000
6.7400000000,146.0000000000,0.1138363000
6.7600000000,147.0000000000,0.1141605000
6.7800000000,148.6667000000,0.1144867000
6.8000000000,150.0000000000,0.1148109000
6.8200000000,151.1667000000,0.1151752000
6.8400000000,152.3333000000,0.1154995000
6.8600000000,152.5000000000,0.1158237000
6.8800000000,152.0000000000,0.1161480000
6.9000000000,151.5000000000,0.1164722000
6.9200000000,151.5000000000,0.1168385000
6.9400000000,153.3333000000,0.1171627000
6.9600000000,154.8333000000,0.1174870000
6.9800000000,156.3333000000,0.1178513000
7.0000000000,157.3333000000,0.1181755000
7.0200000000,158.0000000000,0.1185017000
7.0400000000,158.5000000000,0.1188660000
7.0600000000,160.5000000000,0.1191902000
7.0800000000,161.5000000000,0.1195145000
7.1000000000,162.1667000000,0.1198387000
7.1200000000,163.0000000000,0.1201630000
7.1400000000,163.0000000000,0.1204872000
7.1600000000,164.6667000000,0.1208115000
7.1800000000,165.6667000000,0.1211777000
7.2000000000,165.6667000000,0.1215019000
7.2200000000,165.8333000000,0.1218262000
7.2400000000,167.3333000000,0.1221504000
7.2600000000,167.8333000000,0.1225147000
7.2800000000,168.3333000000,0.1228409000
7.3000000000,169.0000000000,0.1231651000
7.3200000000,169.8333000000,0.1234894000
7.3400000000,171.3333000000,0.1238537000
7.3600000000,172.1667000000,0.1241779000
7.3800000000,172.6667000000,0.1245022000
7.4000000000,173.3333000000,0.1248264000
7.4200000000,174.3333000000,0.1251926000
7.4400000000,177.1667000000,0.1255169000
7.4600000000,177.5000000000,0.1258411000
7.4800000000,178.0000000000,0.1261654000
7.5000000000,179.1667000000,0.1264896000
7.5200000000,181.1667000000,0.1268139000
7.5400000000,184.0000000000,0.1271381000
7.5600000000,184.3333000000,0.1275043000
7.5800000000,184.3333000000,0.1278286000
7.6000000000,184.3333000000,0.1281528000
7.6200000000,184.6667000000,0.1285172000
7.6400000000,185.0000000000,0.1288414000
7.6600000000,185.1667000000,0.1291676000
7.6800000000,185.6667000000,0.1294918000
7.7000000000,186.8333000000,0.1298561000
7.7200000000,188.3333000000,0.1301804000
7.7400000000,191.0000000000,0.1305046000
7.7600000000,191.3333000000,0.1308289000
7.7800000000,192.0000000000,0.1311531000
7.8000000000,192.6667000000,0.1314793000
7.8200000000,193.1667000000,0.1318436000
7.8400000000,194.0000000000,0.1321678000
7.8600000000,194.8333000000,0.1324921000
7.8800000000,196.1667000000,0.1328163000
7.9000000000,198.1667000000,0.1331406000
7.9200000000,200.5000000000,0.1334648000
7.9400000000,201.5000000000,0.1338310000
7.9600000000,201.5000000000,0.1341553000
7.9800000000,201.5000000000,0.1344795000
8.0000000000,202.0000000000,0.1348438000
8.0200000000,203.0000000000,0.1351681000
8.0400000000,204.6667000000,0.1354923000
8.0600000000,205.6667000000,0.1358185000
8.0800000000,208.0000000000,0.1361427000
8.1000000000,210.0000000000,0.1365070000
8.1200000000,210.8333000000,0.1368313000
8.1400000000,210.8333000000,0.1371555000
8.1600000000,210.0000000000,0.1374798000
8.1800000000,208.6667000000,0.1378040000
8.2000000000,208.0000000000,0.1381302000
8.2200000000,208.3333000000,0.1384544000
8.2400000000,209.8333000000,0.1388187000
8.2600000000,213.0000000000,0.1391430000
8.2800000000,216.1667000000,0.1394672000
8.3000000000,219.6667000000,0.1397915000
8.3200000000,222.6667000000,0.1401577000
8.3400000000,222.6667000000,0.1404819000
8.3600000000,222.6667000000,0.1408062000
8.3800000000,222.6667000000,0.1411304000
8.4000000000,223.6667000000,0.1414948000
8.4200000000,225.3333000000,0.1418190000
8.4400000000,227.1667000000,0.1421452000
8.4600000000,229.0000000000,0.1424694000
8.4800000000,229.8333000000,0.1427937000
8.5000000000,231.1667000000,0.1431179000
8.5200000000,232.6667000000,0.1434422000
8.5400000000,233.0000000000,0.1438065000
8.5600000000,233.5000000000,0.1441307000
8.5800000000,233.6667000000,0.1444550000
8.6000000000,234.6667000000,0.1447811000
8.6200000000,236.3333000000,0.1451454000
8.6400000000,238.0000000000,0.1454697000
8.6600000000,238.0000000000,0.1457939000
8.6800000000,238.5000000000,0.1461601000
8.7000000000,239.1667000000,0.1464844000
8.7200000000,239.8333000000,0.1468086000
8.7400000000,241.0000000000,0.1471329000
8.7600000000,242.8333000000,0.1474571000
8.7800000000,245.6667000000,0.1478214000
8.8000000000,248.0000000000,0.1481457000
8.8200000000,249.3333000000,0.1484699000
8.8400000000,250.0000000000,0.1487961000
8.8600000000,252.5000000000,0.1491203000
8.8800000000,253.5000000000,0.1494446000
8.9000000000,253.8333000000,0.1498089000
8.9200000000,254.0000000000,0.1501331000
8.9400000000,254.1667000000,0.1504574000
8.9600000000,255.0000000000,0.1508236000
8.9800000000,255.8333000000,0.1511478000
9.0000000000,256.6667000000,0.1514721000
9.0200000000,258.0000000000,0.1518364000
9.0400000000,260.0000000000,0.1521606000
9.0600000000,262.6667000000,0.1524849000
9.0800000000,265.0000000000,0.1528111000
9.1000000000,266.5000000000,0.1531754000
9.1200000000,268.1667000000,0.1534996000
9.1400000000,270.3333000000,0.1538239000
9.1600000000,272.8333000000,0.1541481000
9.1800000000,273.6667000000,0.1544724000
9.2000000000,273.8333000000,0.1547966000
9.2200000000,274.1667000000,0.1551628000
9.2400000000,275.3333000000,0.1554871000
9.2600000000,278.3333000000,0.1558113000
9.2800000000,280.5000000000,0.1561756000
9.3000000000,281.1667000000,0.1564999000
9.3200000000,282.0000000000,0.1568260000
9.3400000000,283.8333000000,0.1571903000
9.3600000000,286.0000000000,0.1575146000
9.3800000000,287.1667000000,0.1578388000
9.4000000000,288.1667000000,0.1581631000
9.4200000000,288.5000000000,0.1584873000
9.4400000000,288.6667000000,0.1588535000
9.4600000000,288.8333000000,0.1591778000
9.4800000000,289.5000000000,0.1595020000
9.5000000000,290.6667000000,0.1598263000
9.5200000000,291.8333000000,0.1601505000
9.5400000000,292.6667000000,0.1604748000
9.5600000000,294.3333000000,0.1608410000
9.5800000000,296.1667000000,0.1611652000
9.6000000000,298.3333000000,0.1614895000
9.6200000000,301.6667000000,0.1618538000
9.6400000000,305.6667000000,0.1621780000
9.6600000000,305.6667000000,0.1625023000
9.6800000000,306.8333000000,0.1628265000
9.7000000000,308.1667000000,0.1631927000
9.7200000000,310.1667000000,0.1635170000
9.7400000000,312.6667000000,0.1638412000
9.7600000000,313.0000000000,0.1641655000
9.7800000000,314.0000000000,0.1644897000
9.8000000000,316.6667000000,0.1648560000
9.8200000000,318.3333000000,0.1651802000
9.8400000000,318.3333000000,0.1655045000
9.8600000000,318.6667000000,0.1658287000
9.8800000000,320.0000000000,0.1661530000
9.9000000000,322.1667000000,0.1664772000
9.9200000000,324.0000000000,0.1668415000
9.9400000000,325.0000000000,0.1671658000
9.9600000000,325.0000000000,0.1674919000
9.9800000000,325.5000000000,0.1678162000
10.0000000000,327.6667000000,0.1681805000
10.0200000000,330.3333000000,0.1685047000
10.0400000000,332.0000000000,0.1688290000
10.0600000000,332.3333000000,0.1691532000
10.0800000000,333.8333000000,0.1694775000
10.1000000000,335.6667000000,0.1698437000
10.1200000000,337.3333000000,0.1701679000
10.1400000000,338.6667000000,0.1704922000
10.1600000000,340.5000000000,0.1708164000
10.1800000000,343.5000000000,0.1711407000
10.2000000000,346.3333000000,0.1714649000
10.2200000000,348.0000000000,0.1718311000
10.2400000000,348.5000000000,0.1721554000
10.2600000000,349.0000000000,0.1724796000
10.2800000000,350.0000000000,0.1728439000
10.3000000000,351.6667000000,0.1731682000
10.3200000000,353.3333000000,0.1734924000
10.3400000000,354.5000000000,0.1738186000
10.3600000000,354.8333000000,0.1741829000
10.3800000000,357.3333000000,0.1745071000
10.4000000000,359.8333000000,0.1748314000
10.4200000000,361.3333000000,0.1751556000
10.4400000000,362.3333000000,0.1754799000
10.4600000000,363.6667000000,0.1758041000
10.4800000000,368.8333000000,0.1761703000
10.5000000000,370.1667000000,0.1764946000
10.5200000000,371.1667000000,0.1768188000
10.5400000000,372.5000000000,0.1771431000
10.5600000000,374.0000000000,0.1774673000
10.5800000000,378.5000000000,0.1777916000
10.6000000000,380.6667000000,0.1781578000
10.6200000000,381.6667000000,0.1784821000
10.6400000000,382.8333000000,0.1788063000
10.6600000000,386.0000000000,0.1791306000
10.6800000000,387.5000000000,0.1794949000
10.7000000000,388.0000000000,0.1798191000
10.7200000000,388.3333000000,0.1801434000
10.7400000000,388.8333000000,0.1804695000
10.7600000000,390.1667000000,0.1807938000
10.7800000000,393.6667000000,0.1811180000
10.8000000000,396.0000000000,0.1814423000
10.8200000000,397.3333000000,0.1818066000
10.8400000000,398.1667000000,0.1821308000
10.8600000000,398.8333000000,0.1824551000
10.8800000000,400.1667000000,0.1827812000
10.9000000000,400.6667000000,0.1831055000
10.9200000000,401.5000000000,0.1834698000
10.9400000000,403.5000000000,0.1837940000
10.9600000000,406.6667000000,0.1841183000
10.9800000000,410.1667000000,0.1844845000
11.0000000000,412.0000000000,0.1848087000
11.0200000000,413.5000000000,0.1851330000
11.0400000000,415.1667000000,0.1854572000
11.0600000000,417.6667000000,0.1858215000
11.0800000000,419.8333000000,0.1861458000
11.1000000000,421.1667000000,0.1864700000
11.1200000000,424.0000000000,0.1867943000
11.1400000000,427.5000000000,0.1871204000
11.1600000000,430.5000000000,0.1874447000
11.1800000000,430.5000000000,0.1878090000
11.2000000000,430.5000000000,0.1881332000
11.2200000000,431.0000000000,0.1884575000
11.2400000000,433.1667000000,0.1887817000
11.2600000000,436.6667000000,0.1891479000
11.2800000000,437.6667000000,0.1894722000
11.3000000000,438.3333000000,0.1897964000
11.3200000000,439.5000000000,0.1901608000
11.3400000000,441.1667000000,0.1904850000
11.3600000000,443.0000000000,0.1908092000
11.3800000000,444.1667000000,0.1911755000
11.4000000000,445.3333000000,0.1914997000
11.4200000000,447.3333000000,0.1918240000
11.4400000000,449.8333000000,0.1921482000
11.4600000000,452.1667000000,0.1924725000
11.4800000000,453.8333000000,0.1928387000
11.5000000000,456.5000000000,0.1931629000
11.5200000000,460.0000000000,0.1934872000
11.5400000000,463.1667000000,0.1938114000
11.5600000000,464.6667000000,0.1941357000
11.5800000000,464.6667000000,0.1945000000
11.6000000000,465.6667000000,0.1948242000
11.6200000000,467.3333000000,0.1951504000
11.6400000000,468.8333000000,0.1955147000
11.6600000000,470.0000000000,0.1958389000
11.6800000000,471.0000000000,0.1961632000
11.7000000000,473.3333000000,0.1965275000
11.7200000000,477.1667000000,0.1968536000
11.7400000000,480.5000000000,0.1971779000
11.7600000000,482.3333000000,0.1975021000
11.7800000000,482.5000000000,0.1978264000
11.8000000000,486.8333000000,0.1981506000
11.8200000000,488.1667000000,0.1984749000
11.8400000000,489.0000000000,0.1988392000
11.8600000000,490.8333000000,0.1991653000
11.8800000000,493.1667000000,0.1994896000
11.9000000000,496.8333000000,0.1998138000
11.9200000000,498.5000000000,0.2001781000
11.9400000000,499.5000000000,0.2005024000
11.9600000000,500.8333000000,0.2008266000
11.9800000000,502.8333000000,0.2011929000
12.0000000000,504.0000000000,0.2015171000
12.0200000000,505.0000000000,0.2018414000
12.0400000000,507.0000000000,0.2021656000
12.0600000000,510.5000000000,0.2025299000
12.0800000000,515.5000000000,0.2028542000
12.1000000000,516.3333000000,0.2031803000
12.1200000000,516.8333000000,0.2035046000
12.1400000000,517.6667000000,0.2038288000
12.1600000000,518.6667000000,0.2041531000
12.1800000000,520.3333000000,0.2044773000
12.2000000000,522.1667000000,0.2048416000
12.2200000000,524.1667000000,0.2051659000
12.2400000000,526.8333000000,0.2054901000
12.2600000000,530.6667000000,0.2058163000
12.2800000000,534.6667000000,0.2061806000
12.3000000000,539.0000000000,0.2065048000
12.3200000000,540.5000000000,0.2068291000
12.3400000000,541.0000000000,0.2071953000
12.3600000000,541.6667000000,0.2075195000
12.3800000000,543.8333000000,0.2078438000
12.4000000000,547.0000000000,0.2081680000
12.4200000000,550.3333000000,0.2084923000
12.4400000000,553.3333000000,0.2088165000
12.4600000000,556.0000000000,0.2091808000
12.4800000000,558.3333000000,0.2095051000
12.5000000000,562.0000000000,0.2098312000
12.5200000000,562.6667000000,0.2101555000
12.5400000000,563.0000000000,0.2104797000
12.5600000000,564.3333000000,0.2108040000
12.5800000000,567.1667000000,0.2111683000
12.6000000000,569.8333000000,0.2114925000
12.6200000000,571.1667000000,0.2118168000
12.6400000000,573.0000000000,0.2121830000
12.6600000000,575.0000000000,0.2125072000
12.6800000000,576.6667000000,0.2128315000
12.7000000000,579.0000000000,0.2131557000
12.7200000000,581.6667000000,0.2134800000
12.7400000000,585.1667000000,0.2138462000
12.7600000000,588.8333000000,0.2141705000
12.7800000000,591.1667000000,0.2144947000
12.8000000000,592.6667000000,0.2148190000
12.8200000000,595.8333000000,0.2151432000
12.8400000000,599.0000000000,0.2154675000
12.8600000000,601.8333000000,0.2157917000
12.8800000000,603.8333000000,0.2161579000
12.9000000000,605.3333000000,0.2164822000
12.9200000000,607.6667000000,0.2168064000
12.9400000000,609.1667000000,0.2171307000
12.9600000000,610.3333000000,0.2174950000
12.9800000000,611.6667000000,0.2178192000
13.0000000000,614.1667000000,0.2181435000
13.0200000000,617.0000000000,0.2184677000
13.0400000000,620.0000000000,0.2188339000
13.0600000000,623.1667000000,0.2191582000
13.0800000000,626.8333000000,0.2194824000
13.1000000000,629.0000000000,0.2198067000
13.1200000000,630.5000000000,0.2201309000
13.1400000000,633.5000000000,0.2204552000
13.1600000000,637.0000000000,0.2207794000
13.1800000000,639.6667000000,0.2211056000
13.2000000000,641.1667000000,0.2214699000
